Zip Code,latitude,longitude,City,state,Store Number,Sales,Orders,Sales Forecast,Orders Forecast,Setup Cost,Decision
76531,31.686814,-98.187029,Hamilton,TX,C1020,266051,35307,257184,44017,58178,1
76534,30.884328,-97.378812,Holland,TX,D1020,346266,33483,397141,36973,199553,1
76537,30.817401,-97.6029,Jarrell,TX,E1020,122057,11932,148268,45233,44776,0
76538,31.628871,-97.922097,Jonesboro,TX,F1020,235719,39585,399011,34118,68726,1
76539,31.094009,-98.027339,Kempner,TX,G1020,265555,18050,118658,37547,150339,1
76541,31.112884,-97.729602,Killeen,TX,H1020,148947,30413,240522,36848,46703,0
76542,31.011816,-97.74188,Killeen,TX,I1020,202311,34037,345762,45879,22766,1
76543,31.149208,-97.633196,Killeen,TX,J1020,377439,12993,329164,17354,150181,1
76544,31.143642,-97.761047,Fort Hood,TX,K1020,167462,29549,385597,42922,174411,0
76548,31.050856,-97.644625,Harker Heights,TX,L1020,396086,12857,138676,29753,31011,1
76549,31.017077,-97.833092,Killeen,TX,M1020,154627,19580,239963,41448,184068,0
76550,31.102393,-98.259362,Lampasas,TX,N1020,184591,23899,291927,13402,90090,0
76554,30.967958,-97.376916,Little River Academy,TX,O1020,266065,37363,167822,12620,110729,1
76556,30.700385,-96.83055,Milano,TX,P1020,384370,14131,193529,44398,135332,1
76557,31.285086,-97.390061,Moody,TX,Q1020,344084,29011,379550,49042,119107,1
76559,31.075955,-97.604369,Nolanville,TX,R1020,191171,11647,390554,16804,145887,0
76561,31.409518,-97.531134,Oglesby,TX,S1020,284019,42680,299541,22446,175724,1
76565,31.644769,-98.350878,Pottsville,TX,T1020,286192,24115,152578,29814,25897,1
76566,31.55244,-98.048509,Purmela,TX,U1020,195135,47561,144634,33231,161806,0
76567,30.649554,-97.006117,Rockdale,TX,V1020,175046,45190,128781,11284,82984,0
76569,30.940183,-97.227023,Rogers,TX,W1020,352699,33247,308647,31234,167820,1
76570,31.082267,-96.953514,Rosebud,TX,X1020,155328,30418,382020,14711,139036,0
76571,30.925736,-97.59865,Salado,TX,Y1020,280534,42007,353896,10710,154839,1
76573,30.818633,-97.502485,Schwertner,TX,Z1020,117546,18254,248860,40082,59327,0
76574,30.579327,-97.388622,Taylor,TX,A1021,384978,12919,175906,22664,62680,1
76577,30.627232,-97.17025,Thorndale,TX,B1021,305271,47646,187558,19387,73754,1
76578,30.535409,-97.23717,Thrall,TX,C1021,340582,32790,161669,26739,187316,1
76579,31.195905,-97.265253,Troy,TX,D1021,119616,22568,159970,15199,62590,0
76596,31.476843,-97.728445,Gatesville,TX,E1021,288064,38482,196905,26972,13532,1
76597,31.486416,-97.706884,Gatesville,TX,F1021,222944,31925,136233,35340,184924,1
76598,31.47532,-97.735455,Gatesville,TX,G1021,350115,22906,326077,15489,57873,1
76599,31.467983,-97.735272,Gatesville,TX,H1021,340150,36295,248684,11494,100195,1
76621,31.881728,-97.08541,Abbott,TX,I1021,234891,34106,367130,21836,51670,1
76622,31.816191,-97.243292,Aquilla,TX,J1021,245102,31786,232050,15529,78788,1
76623,32.211123,-96.752827,Avalon,TX,K1021,341757,45524,117948,21575,132550,1
76624,31.661047,-96.955129,Axtell,TX,L1021,384605,43059,302439,49808,63872,1
76626,32.122997,-96.723082,Blooming Grove,TX,M1021,156773,21113,326333,28652,148084,0
76627,32.108512,-97.395815,Blum,TX,N1021,201050,34906,327679,26334,131070,1
76628,32.030464,-96.94885,Brandon,TX,O1021,381982,32913,138125,11456,48876,1
76629,31.14975,-96.651785,Bremond,TX,P1021,146490,13511,357176,13624,14299,0
76630,31.340818,-97.211155,Bruceville,TX,Q1021,308402,30233,284269,49303,176464,1
76631,31.975524,-96.977168,Bynum,TX,R1021,383939,35799,184585,36859,186880,1
76632,31.303293,-97.060163,Chilton,TX,S1021,245160,12913,276878,35945,158264,1
76633,31.695095,-97.328822,China Spring,TX,T1021,345107,41046,390672,40202,155829,1
76634,31.817062,-97.546568,Clifton,TX,U1021,328537,45625,234935,37079,175469,1
76635,31.71629,-96.661428,Coolidge,TX,V1021,120927,16341,283440,23158,37440,0
76636,32.170752,-97.291476,Covington,TX,W1021,281940,31530,256676,48023,21585,1
76637,31.769003,-97.804426,Cranfills Gap,TX,X1021,285968,49103,253552,24400,192626,1
76638,31.549983,-97.442651,Crawford,TX,Y1021,360653,13146,371227,26816,164264,1
76639,31.866953,-96.655804,Dawson,TX,Z1021,198293,30400,161103,44750,60215,0
76640,31.696619,-97.073707,Elm Mott,TX,A1022,294942,33923,382606,41642,161464,1
76641,32.038687,-96.807932,Frost,TX,B1022,366705,27693,315258,19358,164432,1
76642,31.503056,-96.520013,Groesbeck,TX,C1022,289057,40317,189714,11017,191700,1
76643,31.453501,-97.195339,Hewitt,TX,D1022,305680,49460,146296,38778,187572,1
76645,32.022461,-97.133361,Hillsboro,TX,E1022,240494,16479,123974,16346,178696,1
76648,31.8486,-96.807359,Hubbard,TX,F1022,186867,23106,156531,45071,51412,0
76649,32.001589,-97.882698,Iredell,TX,G1022,162461,21491,381626,21164,165126,0
76650,31.980079,-96.863626,Irene,TX,H1022,154753,41110,382804,23019,94710,0
76651,32.17771,-96.851184,Italy,TX,I1022,371073,34994,254323,31181,116090,1
76652,32.117538,-97.575601,Kopperl,TX,J1022,267768,43146,292701,48765,96384,1
76653,31.299588,-96.608952,Kosse,TX,K1022,259307,29713,219629,31733,112196,1
76654,31.733766,-97.009725,Leroy,TX,L1022,161077,20848,226115,12291,158112,0
76655,31.401145,-97.183101,Lorena,TX,M1022,326517,44255,130151,40206,161234,1
76656,31.185096,-97.043667,Lott,TX,N1022,378214,34881,124715,22875,143882,1
76657,31.446184,-97.380488,Mc Gregor,TX,O1022,145960,14064,384707,46745,33538,0
76660,31.924604,-96.904503,Malone,TX,P1022,143575,31431,215523,21147,82828,0
76661,31.318386,-96.846019,Marlin,TX,Q1022,128624,25116,362373,44846,136501,0
76664,31.560686,-96.802657,Mart,TX,R1022,252663,48335,337374,30644,140889,1
76665,31.916215,-97.710123,Meridian,TX,S1022,156164,20123,108479,14230,190010,0
76666,32.043976,-96.91458,Mertens,TX,T1022,380110,30461,344789,45330,83198,1
76667,31.651982,-96.468387,Mexia,TX,U1022,190355,25333,285030,34465,169597,0
76670,32.136018,-96.988963,Milford,TX,V1022,111734,43504,188582,12615,136305,0
76671,31.988449,-97.531227,Morgan,TX,W1022,378123,37430,209398,29488,188493,1
76673,31.751025,-96.891756,Mount Calm,TX,X1022,262227,47394,131515,17417,51571,1
76676,31.863748,-96.951488,Penelope,TX,Y1022,188712,44382,343987,32377,180737,0
76678,31.661096,-96.760043,Prairie Hill,TX,Z1022,143766,35026,208491,29536,160901,0
76679,31.927546,-96.579359,Purdon,TX,A1023,354390,35869,364533,45084,54030,1
76680,31.202131,-96.814363,Reagan,TX,B1023,284777,46951,337086,49959,33384,1
76681,31.893446,-96.433731,Richland,TX,C1023,180034,30347,215389,36350,146870,0
76682,31.453378,-96.913619,Riesel,TX,D1023,220011,21668,346413,25475,39040,1
76685,31.353546,-97.01374,Satin,TX,E1023,106761,41796,189214,21607,117284,0
76686,31.767574,-96.559327,Tehuacana,TX,F1023,248645,46677,272366,45393,198351,1
76687,31.372916,-96.495028,Thornton,TX,G1023,219398,10480,262144,22804,197452,1
76689,31.662159,-97.506079,Valley Mills,TX,H1023,130797,15068,150737,30386,157128,0
76690,32.083642,-97.736491,Walnut Springs,TX,I1023,311809,47882,175313,29935,128622,1
76691,31.769854,-97.098169,West,TX,J1023,130522,11190,396402,42254,133518,0
76692,31.959701,-97.330421,Whitney,TX,K1023,184340,31609,207387,47816,124430,0
76693,31.787657,-96.395087,Wortham,TX,L1023,363662,48684,316548,49502,43947,1
76701,31.552011,-97.1382,Waco,TX,M1023,281260,18462,184307,40426,12719,1
76704,31.574722,-97.127134,Waco,TX,N1023,183647,47950,314472,34252,128713,0
76705,31.620914,-97.098526,Waco,TX,O1023,299301,10417,131203,17987,168742,1
76706,31.475671,-97.083854,Waco,TX,P1023,165438,20123,302448,28046,83935,0
76707,31.553876,-97.159082,Waco,TX,Q1023,152318,18452,375585,26735,48278,0
76708,31.627123,-97.215893,Waco,TX,R1023,378532,36592,284283,34843,54706,1
76710,31.539723,-97.195009,Waco,TX,S1023,142084,16793,251093,10653,74536,0
76711,31.513756,-97.152983,Waco,TX,T1023,331035,15007,336751,27643,85603,1
76712,31.526544,-97.261231,Woodway,TX,U1023,264690,15911,228780,45193,90949,1
76798,31.548378,-97.119061,Waco,TX,V1023,338564,26259,286703,30662,141667,1
76801,31.748303,-99.032891,Brownwood,TX,W1023,279067,15766,366036,12728,50547,1
76802,31.743506,-98.911447,Early,TX,X1023,254805,21066,320762,13912,83457,1
76820,30.766987,-99.050013,Art,TX,Y1023,294857,38007,180573,38915,176210,1
76821,31.738576,-99.934162,Ballinger,TX,Z1023,190843,37615,312843,11906,196477,0
76823,31.706204,-99.151374,Bangs,TX,A1024,218388,45708,318131,38656,18219,1
76824,30.936768,-98.467066,Bend,TX,B1024,182240,11987,304114,10254,152617,0
76825,31.105959,-99.394226,Brady,TX,C1024,331082,35396,115973,12042,191852,1
76827,31.517913,-99.135467,Brookesmith,TX,D1024,370874,26464,315464,40935,30396,1
76828,32.006167,-99.292204,Burkett,TX,E1024,317354,41390,174759,15492,180222,1
76831,30.653746,-98.918266,Castell,TX,F1024,315037,15243,188327,47448,117799,1
76832,30.985777,-98.735535,Cherokee,TX,G1024,108538,28512,395743,14431,179711,0
76834,31.881335,-99.481164,Coleman,TX,H1024,220169,31910,291717,26145,58313,1
76836,31.443363,-99.549127,Doole,TX,I1024,238271,28527,132320,30218,150820,1
76837,31.222792,-99.896165,Eden,TX,J1024,354386,21488,136367,42294,126189,1
76841,30.898116,-100.10845,Fort Mc Kavett,TX,K1024,209497,33431,109987,39909,99943,1
76842,30.93982,-99.079893,Fredonia,TX,L1024,237092,22453,194336,26264,22984,1
76844,31.432854,-98.52307,Goldthwaite,TX,M1024,122355,32389,399545,29753,147516,0
76845,31.538066,-99.488185,Gouldbusk,TX,N1024,143912,11288,304568,44417,162014,0
76848,30.843122,-99.570053,Hext,TX,O1024,354612,24223,190135,20283,189515,1
76849,30.472352,-99.821506,Junction,TX,P1024,336786,22603,388853,40981,113359,1
76852,31.357441,-99.457184,Lohn,TX,Q1024,150932,27804,219151,21044,153375,0
76853,31.272122,-98.365338,Lometa,TX,R1024,338862,20154,304111,35869,98652,1
76854,30.694786,-99.581344,London,TX,S1024,142897,20802,184822,10837,112927,0
76856,30.691484,-99.273312,Mason,TX,T1024,105021,22240,259163,24267,120538,0
76857,31.931233,-98.927404,May,TX,U1024,130448,46362,168034,11790,18712,0
76858,31.176951,-99.616412,Melvin,TX,V1024,318148,31444,229829,41277,135096,1
76859,30.884365,-99.85399,Menard,TX,W1024,103684,12526,119805,41817,85011,0
76861,31.592014,-100.192581,Miles,TX,X1024,362652,31972,212204,34107,60903,1
76862,31.411505,-99.682323,Millersview,TX,Y1024,287872,45947,391983,37283,183650,1
76864,31.553975,-98.731107,Mullin,TX,Z1024,269107,18520,159545,48886,62182,1
76865,31.858516,-100.165338,Norton,TX,A1025,188725,18605,345611,38524,67498,0
76866,31.460967,-99.933766,Paint Rock,TX,B1025,191269,41562,311101,18001,134861,0
76869,30.910963,-98.994062,Pontotoc,TX,C1025,145233,27436,382888,20008,177049,0
76870,31.627357,-98.546717,Priddy,TX,D1025,282263,11204,376643,16373,48976,1
76871,31.289123,-98.995473,Richland Springs,TX,E1025,380086,37452,173302,21424,105943,1
76872,31.331919,-99.165902,Rochelle,TX,F1025,361833,31584,153203,33389,21074,1
76873,31.515316,-99.380601,Rockwood,TX,G1025,298803,15983,255325,23754,183139,1
76874,30.45867,-100.06915,Roosevelt,TX,H1025,340506,33215,240165,13482,53424,1
76875,31.602931,-99.999545,Rowena,TX,I1025,274355,49265,266574,23715,108019,1
76877,31.157097,-98.763988,San Saba,TX,J1025,257708,27775,391427,36940,40024,1
76878,31.649138,-99.295378,Santa Anna,TX,K1025,250916,38998,272440,26435,193247,1
76882,31.816904,-99.702274,Talpa,TX,L1025,172113,12861,115078,16034,130913,0
76884,31.736902,-99.567791,Valera,TX,M1025,271659,15637,131201,49761,11464,1
76885,30.858957,-98.861313,Valley Spring,TX,N1025,165044,12379,283205,25871,21999,0
76887,31.011897,-99.159484,Voca,TX,O1025,255890,13650,251302,12836,195071,1
76888,31.609899,-99.64049,Voss,TX,P1025,294989,46319,267916,15437,80913,1
76890,31.686677,-98.776277,Zephyr,TX,Q1025,362093,38832,349876,49118,122451,1
76901,31.610896,-100.553311,San Angelo,TX,R1025,139793,28709,322271,46157,175559,0
76903,31.484819,-100.43787,San Angelo,TX,S1025,186283,14280,311008,39518,95545,0
76904,31.271515,-100.400625,San Angelo,TX,T1025,348584,33272,237232,20510,160358,1
76905,31.509724,-100.322077,San Angelo,TX,U1025,161583,14209,321897,27728,104637,0
76908,31.432075,-100.402169,Goodfellow Afb,TX,V1025,144469,33689,268627,49835,97177,0
76930,31.272551,-101.172783,Barnhart,TX,W1025,164611,48831,173885,36062,152152,0
76932,31.268726,-101.542078,Big Lake,TX,X1025,364054,18256,335758,48035,102472,1
76933,31.856368,-100.288351,Bronte,TX,Y1025,196416,16744,303485,34429,126379,0
76934,31.603063,-100.668988,Carlsbad,TX,Z1025,303693,29412,169264,21025,106496,1
76935,31.083442,-100.423683,Christoval,TX,A1026,263779,43726,345776,37535,117404,1
76936,30.883194,-100.595683,Eldorado,TX,B1026,321511,35041,330761,20812,187218,1
76937,31.388546,-100.151449,Eola,TX,C1026,183700,23556,231270,19562,32392,0
76939,31.268843,-100.563525,Knickerbocker,TX,D1026,193793,27858,140618,13834,141657,0
76940,31.439035,-100.142932,Mereta,TX,E1026,114162,11356,324818,26125,133116,0
76941,31.272382,-100.889468,Mertzon,TX,F1026,239436,23287,217639,37391,182041,1
76943,30.534314,-101.306407,Ozona,TX,G1026,270617,29975,163884,42438,34415,1
76945,31.885049,-100.610567,Robert Lee,TX,H1026,212283,21593,395992,36539,106749,1
76949,32.04114,-100.69458,Silver,TX,I1026,286029,26259,176655,20043,32310,1
76950,30.441414,-100.56062,Sonora,TX,J1026,121495,16727,103227,34425,120193,0
76951,31.802748,-101.055625,Sterling City,TX,K1026,279827,47325,355030,38676,112546,1
76953,31.723768,-100.331902,Tennyson,TX,L1026,199479,35955,112162,37621,152115,0
76955,31.289523,-100.15267,Vancourt,TX,M1026,235900,26083,327071,44162,152870,1
76957,31.372148,-100.30516,Wall,TX,N1026,352423,41054,110360,20998,160098,1
76958,31.595106,-100.799358,Water Valley,TX,O1026,220917,16297,233724,23228,166556,1
77002,29.756845,-95.365652,Houston,TX,P1026,299851,27394,372953,48155,161758,1
77003,29.749778,-95.345885,Houston,TX,Q1026,246265,14688,222478,23831,170738,1
77004,29.724893,-95.363752,Houston,TX,R1026,271353,20349,358813,29505,92197,1
77005,29.718435,-95.423555,Houston,TX,S1026,116796,24277,180830,44568,99856,0
77006,29.74097,-95.391301,Houston,TX,T1026,176116,15469,267753,25257,72951,0
77007,29.771545,-95.411083,Houston,TX,U1026,146301,33316,120297,15496,31453,0
77008,29.798249,-95.416933,Houston,TX,V1026,181594,11605,348911,49587,41083,0
77009,29.795344,-95.36759,Houston,TX,W1026,229153,16640,230551,33213,26462,1
77010,29.753624,-95.35981,Houston,TX,X1026,351105,18932,293548,42153,46216,1
77011,29.743217,-95.30911,Houston,TX,Y1026,384557,10321,310841,30562,13988,1
77012,29.718525,-95.274137,Houston,TX,Z1026,142549,12277,220667,48659,73106,0
77013,29.795268,-95.233977,Houston,TX,A1027,214446,16289,302361,10249,75607,1
77014,29.981209,-95.463971,Houston,TX,B1027,124518,43977,209783,26759,138269,0
77015,29.76393,-95.173121,Houston,TX,C1027,222073,33550,358598,15676,117123,1
77016,29.862532,-95.29998,Houston,TX,D1027,213983,23467,317407,25254,99871,1
77017,29.689824,-95.252393,Houston,TX,E1027,371149,39395,107935,35822,193851,1
77018,29.826448,-95.426267,Houston,TX,F1027,352108,30724,103955,21511,131140,1
77019,29.75415,-95.409498,Houston,TX,G1027,364423,38525,296658,34717,123515,1
77020,29.773179,-95.314327,Houston,TX,H1027,177823,24780,155266,41219,36601,0
77021,29.69843,-95.3569,Houston,TX,I1027,313215,38693,383567,27822,136165,1
77022,29.83159,-95.379554,Houston,TX,J1027,308655,22587,151489,32279,31695,1
77023,29.721825,-95.318275,Houston,TX,K1027,105162,27121,190448,42954,123305,0
77024,29.772179,-95.514203,Houston,TX,L1027,140010,47759,136357,22806,121597,0
77025,29.685706,-95.434764,Houston,TX,M1027,160654,24201,107191,23855,145555,0
77026,29.800187,-95.328888,Houston,TX,N1027,326938,10989,239686,16264,78719,1
77027,29.740079,-95.446409,Houston,TX,O1027,160825,43316,152505,20463,48615,0
77028,29.827869,-95.287485,Houston,TX,P1027,211539,25713,248883,30424,187503,1
77029,29.759665,-95.256251,Houston,TX,Q1027,196081,35053,107918,29648,90383,0
77030,29.706787,-95.401748,Houston,TX,R1027,114526,30264,201001,20686,129511,0
77031,29.652205,-95.54623,Houston,TX,S1027,246311,43553,303227,16798,122908,1
77032,29.987805,-95.353412,Houston,TX,T1027,155638,39916,388793,26458,67174,0
77033,29.66688,-95.335133,Houston,TX,U1027,257895,24402,389141,30704,176845,1
77034,29.61951,-95.191644,Houston,TX,V1027,165002,25408,326206,34898,41665,0
77035,29.655503,-95.471663,Houston,TX,W1027,220469,41006,259342,10901,134090,1
77036,29.701847,-95.534537,Houston,TX,X1027,235561,38502,366912,41729,99642,1
77037,29.89036,-95.392527,Houston,TX,Y1027,337371,29511,300090,49165,90339,1
77038,29.918595,-95.441194,Houston,TX,Z1027,332802,47955,168840,27246,154057,1
77039,29.911171,-95.341182,Houston,TX,A1028,182785,13463,109683,37791,56079,0
77040,29.874575,-95.527099,Houston,TX,B1028,223156,17615,244508,21735,99828,1
77041,29.8586,-95.580768,Houston,TX,C1028,155559,27707,118723,23992,149292,0
77042,29.741325,-95.560254,Houston,TX,D1028,181913,41199,116588,24743,188504,0
77043,29.81093,-95.584639,Houston,TX,E1028,116699,45924,135236,41925,137271,0
77044,29.906616,-95.180608,Houston,TX,F1028,115370,30567,179294,13161,118687,0
77045,29.635793,-95.432889,Houston,TX,G1028,308103,11708,360041,45343,151731,1
77046,29.733777,-95.433346,Houston,TX,H1028,278849,12419,396340,36196,119557,1
77047,29.61065,-95.386863,Houston,TX,I1028,280431,24185,372781,49530,45265,1
77048,29.618714,-95.324221,Houston,TX,J1028,198670,32696,161911,31805,131794,0
77049,29.832928,-95.14904,Houston,TX,K1028,119790,20846,277004,35242,99798,0
77050,29.902887,-95.269296,Houston,TX,L1028,281681,26973,166625,26486,143394,1
77051,29.656113,-95.378696,Houston,TX,M1028,186766,17430,356632,37541,17726,0
77053,29.583542,-95.460693,Houston,TX,N1028,196096,24687,200230,23932,90059,0
77054,29.68025,-95.404913,Houston,TX,O1028,153243,32234,186004,32628,184312,0
77055,29.796871,-95.49165,Houston,TX,P1028,387595,13597,229008,41893,111373,1
77056,29.748202,-95.468948,Houston,TX,Q1028,343630,24377,300911,28185,169940,1
77057,29.744081,-95.487974,Houston,TX,R1028,117367,34843,317627,47757,172375,0
77058,29.561579,-95.099626,Houston,TX,S1028,125005,27875,179327,15906,196575,0
77059,29.613602,-95.11937,Houston,TX,T1028,302802,11982,126973,17151,24935,1
77060,29.935512,-95.397624,Houston,TX,U1028,309381,19584,163974,17658,179643,1
77061,29.647023,-95.276656,Houston,TX,V1028,267774,42741,137490,32580,28054,1
77062,29.573552,-95.130613,Houston,TX,W1028,252924,40225,210202,14417,159466,1
77063,29.736295,-95.523292,Houston,TX,X1028,213133,29235,389986,26418,136184,1
77064,29.918045,-95.535685,Houston,TX,Y1028,383814,37297,369140,14050,12492,1
77065,29.926473,-95.60379,Houston,TX,Z1028,148253,11532,189588,10101,124599,0
77066,29.957234,-95.503258,Houston,TX,A1029,397291,11226,176058,22516,25687,1
77067,29.952629,-95.446609,Houston,TX,B1029,292204,25228,304328,21864,174583,1
77068,30.007063,-95.488362,Houston,TX,C1029,213325,28274,264932,14967,74202,1
77069,29.988455,-95.5312,Houston,TX,D1029,201116,14311,349011,41375,52988,1
77070,29.979648,-95.572877,Houston,TX,E1029,338552,20806,348843,17026,123631,1
77071,29.651728,-95.519919,Houston,TX,F1029,387349,10181,208252,32893,165194,1
77072,29.699688,-95.584817,Houston,TX,G1029,143472,42356,132611,15449,11850,0
77073,29.999166,-95.400119,Houston,TX,H1029,107825,35296,381816,14255,137884,0
77074,29.687947,-95.515725,Houston,TX,I1029,219225,12323,100156,40293,70532,1
77075,29.62042,-95.268939,Houston,TX,J1029,141593,25606,231903,30771,100113,0
77076,29.860021,-95.382184,Houston,TX,K1029,391233,16699,275862,21401,59446,1
